lesson,visual_id,section_id,method,topic,required_facts,content_hash,asset_identity_status,independent_pass_1,independent_pass_2,semantic_status,defect_ids,notes
122,explanation-parse-img-1,explanation-parse,Raster image,Academic knowledge-point infographic explaining Use question-supplied CSV functions exactly with a structured visual model.,"The question supplies FUNCTION SPLIT(Line : STRING, Delimiter : CHAR) RETURNS ARRAY OF STRING. The supplied SPLIT result uses indexes starting at 1; for three fields, use Fields[1], Fields[2] and Fields[3]. The question also supplies FUNCTION STRING_TO_INTEGER(Value : STRING) RETURNS INTEGER. Read the line first, then call the supplied functions using their stated parameter order and return types.",49487305a8d55ac568e6838bfb72618d68dd28bcc248f53b4b6a7373253eb19a,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,explanation-parser-img-1,explanation-parser,Raster image,Academic knowledge-point infographic explaining Split a line into fields with a structured visual model.,Interactive CSV parser CSV line Delimiter Enter a line and split it into fields.,a2b45f8ae3f54cc9128e3867c97db3b35fbb8de7b51c49051ee553fd706d466e,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,explanation-pseudocode-img-1,explanation-pseudocode,Raster image,Academic knowledge-point infographic explaining Question-supplied functions versus Java methods with a structured visual model.,"SPLIT and STRING_TO_INTEGER are not standard functions in the Cambridge pseudocode guide; this example uses signatures supplied by the question. FUNCTION SPLIT(Line : STRING, Delimiter : CHAR) RETURNS ARRAY OF STRING; its first returned element is at index 1. FUNCTION STRING_TO_INTEGER(Value : STRING) RETURNS INTEGER. Java split and parseInt are support examples only and use different syntax and zero-based array indexes.",35783354ecae13363b5af08c924d48ca6481e470095e7394445dd7fd328bca5a,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,explanation-types-img-1,explanation-types,Raster image,Academic knowledge-point infographic explaining Convert CSV text before numeric comparison with a structured visual model.,CSV fields arrive as text; the question supplies FUNCTION STRING_TO_INTEGER(Value : STRING) RETURNS INTEGER. Use the returned INTEGER for a numeric comparison and close every IF example with ENDIF. Do not present STRING_TO_INTEGER as a standard Cambridge pseudocode-guide function. Structural closure and type conversion solve different problems.,26d448b391a1f05e125c78a18d0169b48e47dbf20df8540ce53171cf37f12439,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,explanation-validate-img-1,explanation-validate,Raster image,Academic knowledge-point infographic explaining A structured file can still contain bad lines with a structured visual model.,"Validation Correction prompt S003,Chen missing Mark field check field count before using Fields[3] S004,Dina,Ninety mark is not numeric validate before converting to INTEGER S005;Eli;88 wrong delimiter use the delimiter specified by the format",07ba87851e775599ce9b9c048824ab8c7b5e01125742dfce011d84562802098b,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,explanation-validator-img-1,explanation-validator,Raster image,Academic knowledge-point infographic explaining Check field count and mark type with a structured visual model.,Interactive validator Choose a sample line to validate.,45d615fda481092ff43942cb569fa39588f4f10e9ef13617a33867b2a895a7bc,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
122,overview-div-1,overview,HTML/CSS,CSV visual,CSV visual,58978c319c2afb6a142091f7f1ee7843eb1516a8ca6e92b523b4026b55617e4a,Pass,PendingIndependentSemanticReview,NotApplicable,Pending,,
123,explanation-errors-img-1,explanation-errors,Raster image,Academic knowledge-point infographic explaining Why boundary checks come first through a cause-and-effect diagram.,"Underflow occurs when removal is requested from an empty structure. Overflow occurs when fixed storage has no free position. Checking first prevents invalid reads, writes and pointer changes.",dcca7115e5e0462608143049c7d751b365ee93c027eb06538819dc7f94ae2e28,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
123,explanation-operations-img-1,explanation-operations,Raster image,Academic knowledge-point infographic explaining Why operation names preserve meaning through a cause-and-effect diagram.,Push and pop describe changes at a stack's top. Enqueue and dequeue describe changes at opposite queue ends. Using the correct operation prevents accidental access-rule changes.,d01db9398a122c689b58c0fbe5c13837a13b418e63fa6e18dcb9d858dec1e1d0,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
123,explanation-pseudocode-img-1,explanation-pseudocode,Raster image,Academic knowledge-point infographic explaining Why pseudocode must expose state change through a cause-and-effect diagram.,Test the empty or full condition before accessing storage. Read or write the element at the correct pointer. Update the pointer so the invariant remains true.,cec242c6398c65b36eb82c1f46fb8cd33b6ff91863f85b6d3f98d412c31c37eb,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
123,overview-div-1,overview,HTML/CSS,Stack and queue visual,Stack and queue visual,40e4d039538471cbf55554d5671d95e16535e24533ef4b810771f3671921955f,Pass,PendingIndependentSemanticReview,NotApplicable,Pending,,
124,explanation-adt-img-1,explanation-adt,Raster image,Academic knowledge-point infographic explaining Use ADTs when the removal rule matters with a structured visual model.,Stack and queue Scenario clue Structure undo last action most recent action is reversed first print jobs in arrival order first job submitted should print first customer service line fair FIFO order,bb703d23dcad9d97eb592b2fed29a55f0f63a76ead2d64324e618212c1d9b2e2,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-array-img-1,explanation-array,Raster image,Academic knowledge-point infographic explaining Use arrays for many similar values accessed by index with a structured visual model.,"Initialise Total <- 0 before using Total as an accumulator. Add each Scores[Index] value during the traversal. Total <- 0
FOR Index <- 1 TO 10
    Total <- Total + Scores[Index]
NEXT Index
OUTPUT Total",4162a46e55f5b8417f9d6c07e326d7903c9df9cbd6f15bce97005c8d2083f279,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-criteria-img-1,explanation-criteria,Raster image,"Academic knowledge-point infographic explaining Start with the data and operations, not the keyword with a structured visual model.",Selection criteria Question to ask Why it matters Likely structure Are there many values of the same type? indexed traversal/search Does one item have several named fields? mixed types and meaningful field names Are there many entities with the same fields? repeat a record shape Array of records Must the data survive after the program ends?,955bb21426553b63aa5b006ab853d8d2458ca6689bf8dde99259ea7bdcdbffd8,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-decision-img-1,explanation-decision,Raster image,Academic knowledge-point infographic explaining Match scenario evidence to structure features with a structured visual model.,"Store one book as a record with ISBN, title and pages fields. Store ISBN as STRING because it is an identifier, may contain leading zeroes or hyphens, and ISBN-10 may end in X. Store many books with the same fields as an array of records. Use a file when data must remain available for a later program run. Choose a queue when requests must be served in arrival order.",fe47402f0ef6c8664b98816bdc2ddf97894dfa6f7027eb1f6e01337ffc0ed6ad,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-file-img-1,explanation-file,Raster image,Academic knowledge-point infographic explaining Use files when data must persist or be exchanged with a structured visual model.,"OPENFILE ""Scores.csv"" FOR APPEND WRITEFILE ""Scores.csv"", NewLine CLOSEFILE ""Scores.csv"" Good reason: the data must be stored after the program has finished, so memory-only structures are not enough.",01af49977914a91ed3b871e1d24569abe4a5f0b4127589397e0b922c7d65d070,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-pseudocode-img-1,explanation-pseudocode,Raster image,Academic knowledge-point infographic explaining Justify the data structure in Cambridge answers with a structured visual model.,"TYPE TBook
    DECLARE Title : STRING
    DECLARE Pages : INTEGER
ENDTYPE DECLARE Books : ARRAY[1:200] OF TBook
This declaration follows ENDTYPE. A record definition must be complete before an array uses that type.",0dd3cdd320394d7e559a747004e996fe86b91e58911132ef0f93263177ece26d,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-ranker-img-1,explanation-ranker,Raster image,Academic knowledge-point infographic explaining Spot the answer that would earn marks with a structured visual model.,Reason ranker Choose the answer with scenario evidence and consequence.,04c2b7a2ebc9431b3891125b9b9cc717874d64c250d2882d108d88d567a51703,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,explanation-record-img-1,explanation-record,Raster image,Academic knowledge-point infographic explaining Use records when named fields belong to one entity with a structured visual model.,"TYPE TStudent
    DECLARE Name : STRING
    DECLARE Mark : INTEGER
ENDTYPE DECLARE Students : ARRAY[1:28] OF TStudent
This declaration follows ENDTYPE. An array of records combines explicit array bounds with a complete record type.",ca3967332f6b81c345e25fdf42450814c08aace66d9358935b34e717e46368e1,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
124,overview-div-1,overview,HTML/CSS,Data structure decision visual,Data structure decision visual,6bfb11dd36a8aea46b42ce20d67fd1dd09633277576a9a190f7a1066c48029b9,Pass,PendingIndependentSemanticReview,NotApplicable,Pending,,
125,explanation-arrays-img-1,explanation-arrays,Raster image,Academic knowledge-point infographic explaining Cambridge array bounds are stated explicitly with a structured visual model.,"Cambridge-style pseudocode DECLARE Scores : ARRAY[1:30] OF INTEGER Scores[1] <- 72 Java support only int[] scores = new int[30]; scores[0] = 72; Index warning: if pseudocode declares ARRAY[1:30] , do not automatically use Java's index 0 in the exam answer.",c37ff5c3ea522738daa1db8e5bc4939e420f3341b2581f96ea0dd254bf6091a6,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
125,explanation-assignment-img-1,explanation-assignment,Raster image,Academic knowledge-point infographic explaining <- changes a value; = usually tests equality in conditions with a structured visual model.,Assignment versus comparison Pseudocode Count <- Count + 1 store a new value in Count IF Count = 10 THEN test whether Count equals 10 Java warning count == 10 Java equality syntax is not the expected pseudocode style,f82062f4fc8fde17962f3755312b40896e6d56982acdc47f8c39ca843d3cdf0c,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
125,explanation-constants-img-1,explanation-constants,Raster image,Academic knowledge-point infographic explaining Constants are named values that should not change with a structured visual model.,Constants Cambridge-style pseudocode CONSTANT MaxSize = 100 CONSTANT PassMark = 40 Java support only final int MAX_SIZE = 100; final int PASS_MARK = 40; Java naming conventions may use capitals for constants. Cambridge pseudocode credit comes from clear constant declaration and use.,57f0279a5356dac7a9a4fcd3fc393e59d569b124015f5824eef566e44295239f,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
125,explanation-principle-img-1,explanation-principle,Raster image,Academic knowledge-point infographic explaining Do not mix the two languages inside one answer with a structured visual model.,Core principle Cambridge-style pseudocode Java support only Variable declaration DECLARE Count : INTEGER int count; Assignment Count <- 0 count = 0; Array declaration DECLARE Scores : ARRAY[1:30] OF INTEGER int[] scores = new int[30];,2e5572cf7203a50e7b778852357477589ce6fb4ecf238c5c92a07f5e21503b3a,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
125,explanation-records-img-1,explanation-records,Raster image,Academic knowledge-point infographic explaining Record declarations use TYPE and ENDTYPE with a structured visual model.,Cambridge-style pseudocode TYPE TStudent DECLARE Name : STRING DECLARE Mark : INTEGER DECLARE Student1 : TStudent Java support only class Student { String name; int mark; Student student1 = new Student();,6e0d3eb2dd8891ee7e6b68eef75dc7a18fe7e6a2ddd8e9ba431db0af91a1d06a,Pass,PendingIndependentPixelReview,PendingBlindReverseReview,Pending,,
