surface,id,source,status,independent_review_status,evidence_location,content_hash,reviewer_id,review_round,official_basis,review_note
infographic,090/sql,../assets/diagrams/stage10-infographics/stage10-lesson-090-sql.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-090-sql.jpg#transcript,73001d2035a5e95928dc19d71dda14ba116215a25d6ef641d3b91c6f425f280f,stage4-infographic-wording-review,R4,syllabus:p26-27,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,090/tracer,../assets/diagrams/stage10-infographics/stage10-lesson-090-tracer.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-090-tracer.jpg#transcript,0922ec58bb3bb1e411d3fb5bad9aaf1c4d394e694773e38f7cf3eb722c49a661,stage4-infographic-wording-review,R4,syllabus:p26-27,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,091/calculator,../assets/diagrams/stage10-infographics/stage10-lesson-091-calculator.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-091-calculator.jpg#transcript,9deb64b16844a43b6bd7606e9145695d357976b7b18ec697d9f435846661e1c2,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,091/communication,../assets/diagrams/stage10-infographics/stage10-lesson-091-communication.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-091-communication.jpg#transcript,d54adeec24b5eff8d658eb12c4b21bedd68d7b26cb6ead55b803dc57a55a8df0,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,091/map,../assets/diagrams/stage10-infographics/stage10-lesson-091-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-091-map.jpg#transcript,1d43b2e7a86ba13337ec1ef2dff1e60607365e57431854b0bb730e0dbee37fcd,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,091/representation,../assets/diagrams/stage10-infographics/stage10-lesson-091-representation.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-091-representation.jpg#transcript,0af1d4d633d89c4a6faaf82ca946f38889ddc107516356663ba840bc5c6829df,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,092/hardware,../assets/diagrams/stage10-infographics/stage10-lesson-092-hardware.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-092-hardware.jpg#transcript,c393bad048a7cb15edc26af53b395790a8f4ed4c50fa1b2cb0c3857bcaa369c5,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,092/logic,../assets/diagrams/stage10-infographics/stage10-lesson-092-logic.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-092-logic.jpg#transcript,c4260515193b04a10c3a4f346d56395c32bbabd332136c19c5e8d7534429c7e0,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,092/map,../assets/diagrams/stage10-infographics/stage10-lesson-092-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-092-map.jpg#transcript,6ebc23a2f7b5f9d4bc4b6910f8bcb6fd6cf0de8270a14f3a975e24b720e6a422,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,093/map,../assets/diagrams/stage10-infographics/stage10-lesson-093-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-093-map.jpg#transcript,466bd60eb0bf574c06389f72d2fab63f8b63b3a8469ad1e97eece90b73ab890c,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,093/matcher,../assets/diagrams/stage10-infographics/stage10-lesson-093-matcher.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-093-matcher.jpg#transcript,606b3e7048032521a05538929faa941c53980acc9c0e027473a30a9b71e3f335,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,093/security,../assets/diagrams/stage10-infographics/stage10-lesson-093-security.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-093-security.jpg#transcript,5f468359e358b5d87f962b8e2dfe9af934f505e7eabfb700f05211a13fb70269,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,093/software,../assets/diagrams/stage10-infographics/stage10-lesson-093-software.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-093-software.jpg#transcript,b46a6a97561a0910ea9ce9ed10fb4bf7c39cd100f74a6798f58cb69037bd1a3d,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,093/translators,../assets/diagrams/stage10-infographics/stage10-lesson-093-translators.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-093-translators.jpg#transcript,d830c2cdf8662abe285b99b3bb08f1c31c250247e7b26cb65cbee0206a130af9,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,094/databases,../assets/diagrams/stage10-infographics/stage10-lesson-094-databases.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-094-databases.jpg#transcript,0c3cf1e14ef0df2a4f81c71189cffe01980df10a5eb1c4bb884cafce5707843e,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,094/ethics,../assets/diagrams/stage10-infographics/stage10-lesson-094-ethics.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-094-ethics.jpg#transcript,01a57770e0ba73861397614781b638e59c8ee33ef5ad7a50c813a5847489d3aa,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,094/map,../assets/diagrams/stage10-infographics/stage10-lesson-094-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-094-map.jpg#transcript,d7d48e453eba70b53000c9fb0d026060876454424811be0a87658fbe7444b354,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,094/sql,../assets/diagrams/stage10-infographics/stage10-lesson-094-sql.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-094-sql.jpg#transcript,dac960431c0fcc5d9866bd89346694b2d4887db339ed2ca02f08be7ed3a3e329,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,094/tracer,../assets/diagrams/stage10-infographics/stage10-lesson-094-tracer.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-094-tracer.jpg#transcript,fcd5103bf321040af0e8ae97e4c1bb19b15d75c9a28811bd9db8dc67ff337e05,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,095/answer,../assets/diagrams/stage10-infographics/stage10-lesson-095-answer.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-095-answer.jpg#transcript,b8bc3ee58431d6ba61f8b850365df73a0ed567a48c914ff57b1155823fa29c2b,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,095/commands,../assets/diagrams/stage10-infographics/stage10-lesson-095-commands.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-095-commands.jpg#transcript,d25c6504140eedc71aebd3cda77d4901ab2fe7d54fb02ede00e584fbc284f6d8,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,095/decoder,../assets/diagrams/stage10-infographics/stage10-lesson-095-decoder.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-095-decoder.jpg#transcript,2398bac0e8afaca6bb8a7149a241e6cdd913d373440d0ef0e8daebfe564345c1,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,095/map,../assets/diagrams/stage10-infographics/stage10-lesson-095-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-095-map.jpg#transcript,81c284e4579515ed18c1feb9e9bb400903183abb22eeded24449ad85ec742b90,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,095/strategy,../assets/diagrams/stage10-infographics/stage10-lesson-095-strategy.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-095-strategy.jpg#transcript,74d560560ee9f0d26cf4eaeaf28dc7d499cb7053d54550e94241ed930e8eeee9,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/marking,../assets/diagrams/stage10-infographics/stage10-lesson-096-marking.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-marking.jpg#transcript,0f013364322731f7bb96696b0661173fdc1c80ab567bd795a753f54108cae549,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/planner,../assets/diagrams/stage10-infographics/stage10-lesson-096-planner.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-planner.jpg#transcript,d57d0a24ad2da20ed4e0891b8a38a118c86943e54350b11249b7f9eed2a28b77,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/quiz,../assets/diagrams/stage10-infographics/stage10-lesson-096-quiz.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-quiz.jpg#transcript,a211e257ee68e7dbe64cc8b9bd1a6964cfe2c4207056b5e6d5bd110b44f68be7,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/short,../assets/diagrams/stage10-infographics/stage10-lesson-096-short.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-short.jpg#transcript,c0693674a3e9444b80c28a9d1e5b0cd627a0eee591f7d007c1b5f4b8cc2e5a2d,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/timer,../assets/diagrams/stage10-infographics/stage10-lesson-096-timer.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-timer.jpg#transcript,0c89bc2f62865783351811515661099121c745fa7bd042d89f4fa8e1a27531e8,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/timing,../assets/diagrams/stage10-infographics/stage10-lesson-096-timing.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-timing.jpg#transcript,d0194f3150af20df674bf0cd2f380e4b52ac0df6b1d52cd88e596b52f3c8ce79,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,096/triage,../assets/diagrams/stage10-infographics/stage10-lesson-096-triage.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-096-triage.jpg#transcript,dbf44eba27afafb68fb427df9cfad150c29e37d6de6484f576fa1a423c6e0235,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,097/balance,../assets/diagrams/stage10-infographics/stage10-lesson-097-balance.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-097-balance.jpg#transcript,b82420ffdc4674fea9b0498da2d200869ac3fdcc57bcf9e95febe0214c234a0b,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,097/map,../assets/diagrams/stage10-infographics/stage10-lesson-097-map.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-097-map.jpg#transcript,e52344be37ee93298fc0d21eb500550024e1c1b520646fc7c70e26a1ca9d7e03,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
infographic,097/marking,../assets/diagrams/stage10-infographics/stage10-lesson-097-marking.jpg,Approved,IndependentlyReviewed,../assets/diagrams/stage10-infographics/stage10-lesson-097-marking.jpg#transcript,3fd19673c66cd7bc7c8ce6b94b68adc242c3b5f26d070f423284ce31a9257d2a,stage4-infographic-wording-review,R4,syllabus:p15,Maintained transcript and terminology checked against the current content hash; pixel semantics remain a Stage 5/6 gate.
